X--Trace 1::[interactive: TIME],Y--Trace 1::[PR2: V(Vo)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[PR1: V(Vi)]
0.00014890871581905182,-3.543093438922806,,0.00014890871581905182,-0.9994123713919798
0.00015515871581905181,-3.498834395809896,,0.00015515871581905181,-0.9868960515473696
0.0001614087158190518,-3.3201262649782683,,0.0001614087158190518,-0.9364538698994758
0.0001676587158190518,-3.013806031374827,,0.0001676587158190518,-0.8500242912007261
0.00017390871581905178,-2.5916759673706373,,0.00017390871581905178,-0.7309287556902472
0.00018015871581905177,-2.069927847332569,,0.00018015871581905177,-0.5837440380081609
0.00018640871581905176,-1.468642496251287,,0.00018640871581905176,-0.4141263643128484
0.00019265871581905175,-0.810896745152191,,0.00019265871581905175,-0.22859404668173464
0.00019890871581905174,-0.12199751306393784,,0.00019890871581905174,-0.034276988033659334
0.00020515871581905173,0.5716111988094743,,0.00020515871581905173,0.1613573160417923
0.00021140871581905172,1.2432444950483923,,0.00021140871581905172,0.3507907489519841
0.0002176587158190517,1.8671216783849898,,0.0002176587158190517,0.5267434901056688
0.0002239087158190517,2.4192378124501803,,0.0002239087158190517,0.6824537743357458
0.00023015871581905169,2.878404962755749,,0.00023015871581905169,0.811937742742585
0.00023640871581905167,3.2269481210930175,,0.00023640871581905167,0.9102193990357599
0.00024265871581905166,3.451502335076938,,0.00024265871581905166,0.9735218342809102
0.00024890871581905165,3.54340885248857,,0.00024890871581905165,0.9994123713919797
0.00025515871581905167,3.4991649114776835,,0.00025515871581905167,0.9868960515473703
0.0002614087158190517,3.3204417330663993,,0.0002614087158190517,0.9364538698994771
0.0002676587158190517,3.014136492717092,,0.0002676587158190517,0.8500242912007271
0.0002739087158190517,2.5919914895881653,,0.0002739087158190517,0.7309287556902485
0.00028015871581905173,2.07025825474086,,0.00028015871581905173,0.5837440380081624
0.00028640871581905175,1.4689580722080686,,0.00028640871581905175,0.41412636431284766
0.00029265871581905177,0.8112270990152247,,0.00029265871581905177,0.22859404668173391
0.0002989087158190518,0.12231314237265856,,0.0002989087158190518,0.03427698803365945
0.0003051587158190518,-0.5712808981057722,,0.0003051587158190518,-0.16135731604179568
0.0003114087158190518,-1.2429288127722757,,0.0003114087158190518,-0.3507907489519864
0.00031765871581905183,-1.866791430457468,,0.00031765871581905183,-0.5267434901056725
0.00032390871581905185,-2.4189220775884213,,0.00032390871581905185,-0.6824537743357484
0.00033015871581905187,-2.8780747672240232,,0.00033015871581905187,-0.8119377427425886
0.0003364087158190519,-3.226632334024626,,0.0003364087158190519,-0.9102193990357628
0.0003426587158190519,-3.4511721915633586,,0.0003426587158190519,-0.9735218342809117
0.0003489087158190519,-3.543093013589809,,0.0003489087158190519,-0.9994123713919799
0.00035515871581905193,-3.4988348196073322,,0.00035515871581905193,-0.9868960515473689
0.00036140871581905195,-3.3201258427108398,,0.00036140871581905195,-0.9364538698994747
0.00036765871581905196,-3.0138064521177506,,0.00036765871581905196,-0.8500242912007234
0.000373908715819052,-2.5916755481466756,,0.000373908715819052,-0.7309287556902425
0.000380158715819052,-2.0699282650429915,,0.000380158715819052,-0.5837440380081553
0.000386408715819052,-1.4686420800488589,,0.000386408715819052,-0.41412636431284133
0.00039265871581905203,-0.8108971598519663,,0.00039265871581905203,-0.22859404668172537
0.00039890871581905205,-0.1219970998612685,,0.00039890871581905205,-0.0342769880336507
0.00040515871581905206,0.5716107870986369,,0.00040515871581905206,0.16135731604180256
0.0004114087158190521,1.2432449052729244,,0.0004114087158190521,0.35079074895199464
0.0004176587158190521,1.8671212696415418,,0.0004176587158190521,0.5267434901056783
0.0004239087158190521,2.4192382197180224,,0.0004239087158190521,0.6824537743357535
0.00043015871581905213,2.8784045569583023,,0.00043015871581905213,0.8119377427425937
0.00043640871581905214,3.2269485254254877,,0.00043640871581905214,0.9102193990357664
0.00044265871581905216,3.4515019322042444,,0.00044265871581905216,0.9735218342809137
0.0004489087158190522,3.543409253906805,,0.0004489087158190522,0.9994123713919801
0.0004551587158190522,3.4991645115086607,,0.0004551587158190522,0.9868960515473677
0.0004614087158190522,3.3204421315914026,,0.0004614087158190522,0.9364538698994709
0.0004676587158190522,3.014136095630812,,0.0004676587158190522,0.8500242912007189
0.00047390871581905224,2.5919918852407986,,0.00047390871581905224,0.7309287556902377
0.00048015871581905226,2.070257860516544,,0.00048015871581905226,0.5837440380081482
0.0004864087158190523,1.4689584650090401,,0.0004864087158190523,0.41412636431283495
0.0004926587158190522,0.8112267076322632,,0.0004926587158190522,0.22859404668171857
0.0004989087158190522,0.12231353234253206,,0.0004989087158190522,0.034276988033647274
0.0005051587158190522,-0.5712812866678366,,0.0005051587158190522,-0.16135731604180595
0.0005114087158190521,-1.2429284256130948,,0.0005114087158190521,-0.35079074895199785
0.0005176587158190521,-1.8667918162189685,,0.0005176587158190521,-0.5267434901056782
0.000523908715819052,-2.4189216932196542,,0.000523908715819052,-0.6824537743357534
0.000530158715819052,-2.87807515020515,,0.000530158715819052,-0.8119377427425916
0.000536408715819052,-3.2266319524261715,,0.000536408715819052,-0.9102193990357642
0.0005426587158190519,-3.4511725717841526,,0.0005426587158190519,-0.9735218342809115
0.0005489087158190519,-3.543092634741707,,0.0005489087158190519,-0.9994123713919798
0.0005551587158190519,-3.498835197087697,,0.0005551587158190519,-0.9868960515473689
0.0005614087158190518,-3.320125466593277,,0.0005614087158190518,-0.936453869899476
0.0005676587158190518,-3.0138068268774507,,0.0005676587158190518,-0.8500242912007264
0.0005739087158190517,-2.5916751747399807,,0.0005739087158190517,-0.7309287556902475
0.0005801587158190517,-2.0699286371016328,,0.0005801587158190517,-0.5837440380081613
0.0005864087158190517,-1.4686417093335036,,0.0005864087158190517,-0.4141263643128529
0.0005926587158190516,-0.8108975292290371,,0.0005926587158190516,-0.22859404668173944
0.0005989087158190516,-0.12199673181784249,,0.0005989087158190516,-0.03427698803366515
0.0006051587158190516,0.5716104203838314,,0.0006051587158190516,0.16135731604178655
0.0006114087158190515,1.2432452706636807,,0.0006114087158190515,0.35079074895197776
0.0006176587158190515,1.867120905569813,,0.0006176587158190515,0.52674349010566
0.0006239087158190514,2.41923858247525,,0.0006239087158190514,0.6824537743357403
0.0006301587158190514,2.8784041955106208,,0.0006301587158190514,0.811937742742579
0.0006364087158190514,3.226948885568161,,0.0006364087158190514,0.9102193990357553
0.0006426587158190513,3.451501573361715,,0.0006426587158190513,0.9735218342809075
0.0006489087158190513,3.543409611453799,,0.0006489087158190513,0.9994123713919792
0.0006551587158190513,3.499164155252514,,0.0006551587158190513,0.9868960515473724
0.0006614087158190512,3.3204424865614364,,0.0006614087158190512,0.9364538698994834
0.0006676587158190512,3.014135741942413,,0.0006676587158190512,0.8500242912007357
0.0006739087158190511,2.5919922376524305,,0.0006739087158190511,0.7309287556902597
0.0006801587158190511,2.0702575093773907,,0.0006801587158190511,0.5837440380081788
0.0006864087158190511,1.4689588148807222,,0.0006864087158190511,0.41412636431286914
0.000692658715819051,0.8112263590239622,,0.000692658715819051,0.22859404668175687
0.000698908715819051,0.12231387969253224,,0.000698908715819051,0.03427698803368302
0.000705158715819051,-0.5712816327635465,,0.000705158715819051,-0.1613573160417654
0.0007114087158190509,-1.2429280807666032,,0.0007114087158190509,-0.35079074895196105
0.0007176587158190509,-1.86679215982024,,0.0007176587158190509,-0.5267434901056478
0.0007239087158190508,-2.41892135085866,,0.0007239087158190508,-0.6824537743357246
0.0007301587158190508,-2.878075491329953,,0.0007301587158190508,-0.8119377427425686
0.0007364087158190508,-3.2266316125327754,,0.0007364087158190508,-0.9102193990357479
0.0007426587158190507,-3.451172910450362,,0.0007426587158190507,-0.9735218342809034
0.0007489087158190507,-3.5430922972981342,,0.0007489087158190507,-0.9994123713919785
0.0007551587158190506,-3.498835533313032,,0.0007551587158190506,-0.9868960515473753
0.0007614087158190506,-3.320125131581867,,0.0007614087158190506,-0.9364538698994885
0.0007676587158190506,-3.013807160679503,,0.0007676587158190506,-0.8500242912007471
0.0007739087158190505,-2.591674842143204,,0.0007739087158190505,-0.7309287556902744
0.0007801587158190505,-2.0699289684978592,,0.0007801587158190505,-0.5837440380081932
0.0007864087158190505,-1.4686413791339283,,0.0007864087158190505,-0.4141263643128854
0.0007926587158190504,-0.8108978582367602,,0.0007926587158190504,-0.22859404668177774
0.0007989087158190504,-0.12199640399818175,,0.0007989087158190504,-0.0342769880337009
0.0008051587158190503,0.5716100937474304,,0.0008051587158190503,0.16135731604175124
0.0008114087158190503,1.2432455961206,,0.0008114087158190503,0.3507907489519443
0.0008176587158190503,1.8671205812876384,,0.0008176587158190503,0.5267434901056266
0.0008239087158190502,2.4192389055864654,,0.0008239087158190502,0.6824537743357115
0.0008301587158190502,2.878403873565743,,0.0008301587158190502,0.8119377427425581
0.0008364087158190502,3.2269492063506116,,0.0008364087158190502,0.9102193990357405
0.0008426587158190501,3.451501253737287,,0.0008426587158190501,0.9735218342808993
0.0008489087158190501,3.543409929924267,,0.0008489087158190501,0.9994123713919778
0.00085515871581905,3.4991638379318197,,0.00085515871581905,0.9868960515473787
0.00086140871581905,3.32044280273659,,0.00086140871581905,0.936453869899496
0.00086765871581905,3.0141354269088487,,0.00086765871581905,0.8500242912007565
0.0008739087158190499,2.591992551548822,,0.0008739087158190499,0.730928755690289
0.0008801587158190499,2.0702571966144605,,0.0008801587158190499,0.5837440380082106
0.0008864087158190499,1.468959126514739,,0.0008864087158190499,0.41412636431290495
0.0008926587158190498,0.8112260485152717,,0.0008926587158190498,0.22859404668179167
0.0008989087158190498,0.12231418908045855,,0.0008989087158190498,0.03427698803371877
0.0009051587158190497,-0.5712819410342411,,0.0009051587158190497,-0.1613573160417266
0.0009114087158190497,-1.242927773608575,,0.0009114087158190497,-0.3507907489519242
0.0009176587158190497,-1.8667924658691022,,0.0009176587158190497,-0.5267434901056144
0.0009239087158190496,-2.418921045914499,,0.0009239087158190496,-0.6824537743356984
0.0009301587158190496,-2.878075795173022,,0.0009301587158190496,-0.8119377427425477
0.0009364087158190496,-3.226631309786524,,0.0009364087158190496,-0.9102193990357316
0.0009426587158190495,-3.451173212103534,,0.0009426587158190495,-0.9735218342808944
0.0009489087158190495,-3.5430919967339696,,0.0009489087158190495,-0.9994123713919773
0.0009551587158190494,-3.4988358327921034,,0.0009551587158190494,-0.9868960515473816
0.0009614087158190494,-3.320124833184065,,0.0009614087158190494,-0.9364538698995035
0.0009676587158190494,-3.0138074580001413,,0.0009676587158190494,-0.8500242912007678
0.0009739087158190493,-2.5916745458961388,,0.0009739087158190493,-0.7309287556903012
0.0009801587158190493,-2.069929263675599,,0.0009801587158190493,-0.5837440380082223
0.0009864087158190493,-1.4686410850220732,,0.0009864087158190493,-0.414126364312918
0.0009926587158190492,-0.8108981512870487,,0.0009926587158190492,-0.22859404668181602
0.0009989087158190492,-0.12199611200615251,,0.0009989087158190492,-0.0342769880337402
0.0010051587158190491,0.5716098028092889,,0.0010051587158190491,0.16135731604171244
0.001011408715819049,1.243245886008114,,0.001011408715819049,0.3507907489519075
0.001017658715819049,1.867120292446463,,0.001017658715819049,0.5267434901055992
0.001023908715819049,2.4192391933846444,,0.001023908715819049,0.6824537743356802
0.001030158715819049,2.8784035868063893,,0.001030158715819049,0.8119377427425332
0.001036408715819049,3.226949492074553,,0.001036408715819049,0.9102193990357257
0.001042658715819049,3.4515009690448006,,0.001042658715819049,0.9735218342808911
0.0010489087158190489,3.54341021358891,,0.0010489087158190489,0.9994123713919765
0.0010551587158190488,3.499163555291296,,0.0010551587158190488,0.986896051547385
0.0010614087158190488,3.320443084356782,,0.0010614087158190488,0.9364538698995098
0.0010676587158190488,3.014135146305498,,0.0010676587158190488,0.8500242912007773
0.0010739087158190487,2.5919928311392844,,0.0010739087158190487,0.7309287556903135
0.0010801587158190487,2.070256918033579,,0.0010801587158190487,0.5837440380082397
0.0010864087158190486,1.4689594040900928,,0.0010864087158190486,0.4141263643129375
0.0010926587158190486,0.8112257719422857,,0.0010926587158190486,0.22859404668182998
0.0010989087158190486,0.12231446465522175,,0.0010989087158190486,0.034276988033758074
0.0011051587158190485,-0.5712822156138586,,0.0011051587158190485,-0.1613573160416948
0.0011114087158190485,-1.2429275000200035,,0.0011114087158190485,-0.35079074895188406
0.0011176587158190485,-1.8667927384696792,,0.0011176587158190485,-0.526743490105578
0.0011239087158190484,-2.4189207742978387,,0.0011239087158190484,-0.6824537743356671
0.0011301587158190484,-2.8780760658088935,,0.0011301587158190484,-0.8119377427425268
0.0011364087158190483,-3.226631040127585,,0.0011364087158190483,-0.9102193990357154
0.0011426587158190483,-3.4511734807888486,,0.0011426587158190483,-0.9735218342808855
0.0011489087158190483,-3.54309172901864,,0.0011489087158190483,-0.9994123713919759
0.0011551587158190482,-3.498836099540932,,0.0011551587158190482,-0.9868960515473879
0.0011614087158190482,-3.320124567398334,,0.0011614087158190482,-0.9364538698995161
0.0011676587158190482,-3.01380772282643,,0.0011676587158190482,-0.8500242912007866
0.0011739087158190481,-2.5916742820260907,,0.0011739087158190481,-0.7309287556903256
0.001180158715819048,-2.0699295265932087,,0.001180158715819048,-0.5837440380082543
0.001186408715819048,-1.4686408230539016,,0.001186408715819048,-0.4141263643129538
0.001192658715819048,-0.8108984123096876,,0.001192658715819048,-0.22859404668184738
0.001198908715819048,-0.12199585192613324,,0.001198908715819048,-0.034276988033783054
0.001205158715819048,0.571609543667922,,0.001205158715819048,0.1613573160416701
0.0012114087158190479,1.2432461442136236,,0.0012114087158190479,0.3507907489518673
0.0012176587158190479,1.86712003517289,,0.0012176587158190479,0.5267434901055688
0.0012239087158190478,2.419239449729214,,0.0012239087158190478,0.6824537743356592
0.0012301587158190478,2.87840333138714,,0.0012301587158190478,0.8119377427425123
0.0012364087158190477,3.2269497465715387,,0.0012364087158190477,0.9102193990357079
0.0012426587158190477,3.4515007154665156,,0.0012426587158190477,0.9735218342808813
0.0012489087158190477,3.543410466251675,,0.0012489087158190477,0.9994123713919753
0.0012551587158190476,3.499163303540723,,0.0012551587158190476,0.9868960515473908
0.0012614087158190476,3.3204433351985374,,0.0012614087158190476,0.9364538698995224
0.0012676587158190475,3.014134896369455,,0.0012676587158190475,0.850024291200796
0.0012739087158190475,2.5919930801731494,,0.0012739087158190475,0.7309287556903378
0.0012801587158190475,2.070256669898978,,0.0012801587158190475,0.5837440380082687
0.0012864087158190474,1.468959651329106,,0.0012864087158190474,0.41412636431297656
0.0012926587158190474,0.8112255255961524,,0.0012926587158190474,0.22859404668187172
0.0012989087158190474,0.12231471011228329,,0.0012989087158190474,0.03427698803380093
0.0013051587158190473,-0.5712824601844574,,0.0013051587158190473,-0.16135731604165246
0.0013114087158190473,-1.2429272563321214,,0.0013114087158190473,-0.3507907489518572
0.0013176587158190472,-1.866792981277585,,0.0013176587158190472,-0.5267434901055476
0.0013239087158190472,-2.41892053236633,,0.0013239087158190472,-0.682453774335641
0.0013301587158190472,-2.8780763068667885,,0.0013301587158190472,-0.8119377427425019
0.0013364087158190471,-3.2266307999398274,,0.0013364087158190471,-0.9102193990357005
0.001342658715819047,-3.4511737201093804,,0.001342658715819047,-0.9735218342808757
0.001348908715819047,-3.5430914905620767,,0.001348908715819047,-0.9994123713919747
0.001355158715819047,-3.4988363371366225,,0.001355158715819047,-0.9868960515473937
0.001361408715819047,-3.320124330660487,,0.001361408715819047,-0.9364538698995286
0.001367658715819047,-3.0138079587097053,,0.001367658715819047,-0.8500242912008055
0.001373908715819047,-2.5916740469945836,,0.001373908715819047,-0.7309287556903549
0.0013801587158190469,-2.0699297607764198,,0.0013801587158190469,-0.583744038008289
0.0013864087158190468,-1.4686405897164114,,0.0013864087158190468,-0.4141263643129928
0.0013926587158190468,-0.8108986448050572,,0.0013926587158190468,-0.22859404668188912
0.0013989087158190468,-0.1219956202703795,,0.0013989087158190468,-0.0342769880338117
0.0014051587158190467,0.5716093128482772,,0.0014051587158190467,0.1613573160416348
0.0014114087158190467,1.2432463741997086,,0.0014114087158190467,0.3507907489518338
0.0014176587158190466,1.867119806016865,,0.0014176587158190466,0.5267434901055323
0.0014239087158190466,2.419239678057688,,0.0014239087158190466,0.6824537743356279
0.0014301587158190466,2.8784031038827873,,0.0014301587158190466,0.8119377427424872
0.0014364087158190465,3.226949973254401,,0.0014364087158190465,0.910219399035693
0.0014426587158190465,3.4515004896019525,,0.0014426587158190465,0.9735218342808731
0.0014489087158190465,3.543410691300777,,0.0014489087158190465,0.999412371391974
0.0014551587158190464,3.4991630793041217,,0.0014551587158190464,0.9868960515473966
0.0014614087158190464,3.320443558625662,,0.0014614087158190464,0.9364538698995374
0.0014676587158190463,3.0141346737490915,,0.0014676587158190463,0.8500242912008187
0.0014739087158190463,2.5919933019899815,,0.0014739087158190463,0.7309287556903671
0.0014801587158190463,2.070256448883187,,0.0014801587158190463,0.5837440380083035
0.0014864087158190462,1.4689598715471914,,0.0014864087158190462,0.41412636431300265
0.0014926587158190462,0.8112253061733254,,0.0014926587158190462,0.22859404668190653
0.0014989087158190461,0.12231492874318863,,0.0014989087158190461,0.03427698803383668
0.0015051587158190461,-0.571282678025799,,0.0015051587158190461,-0.16135731604161715
0.001511408715819046,-1.242927039276975,,0.001511408715819046,-0.35079074895181706
0.001517658715819046,-1.866793197548859,,0.001517658715819046,-0.5267434901055171
0.001523908715819046,-2.41892031687563,,0.001523908715819046,-0.6824537743356096
0.001530158715819046,-2.878076521579328,,0.001530158715819046,-0.811937742742481
0.001536408715819046,-3.226630586002329,,0.001536408715819046,-0.9102193990356857
0.0015426587158190459,-3.451173933274436,,0.0015426587158190459,-0.9735218342808691
0.0015489087158190458,-3.5430912781665707,,0.0015489087158190458,-0.9994123713919731
0.0015551587158190458,-3.498836548765347,,0.0015551587158190458,-0.9868960515474007
0.0015614087158190458,-3.3201241197958744,,0.0015614087158190458,-0.9364538698995437
0.0015676587158190457,-3.013808168813178,,0.0015676587158190457,-0.8500242912008281
0.0015739087158190457,-2.591673837649804,,0.0015739087158190457,-0.7309287556903793
0.0015801587158190457,-2.069929969365602,,0.0015801587158190457,-0.5837440380083181
0.0015864087158190456,-1.4686403818805063,,0.0015864087158190456,-0.41412636431302535
0.0015926587158190456,-0.8108988518908609,,0.0015926587158190456,-0.22859404668192396
0.0015989087158190455,-0.12199541393248209,,0.0015989087158190455,-0.03427698803385455
0.0016051587158190455,0.5716091072550096,,0.0016051587158190455,0.1613573160415925
0.0016114087158190455,1.243246579050441,,0.0016114087158190455,0.35079074895179363
0.0016176587158190454,1.867119601905445,,0.0016176587158190454,0.5267434901055019
0.0016239087158190454,2.419239881432014,,0.0016239087158190454,0.6824537743356017
0.0016301587158190454,2.8784029012425414,,0.0016301587158190454,0.8119377427424705
0.0016364087158190453,3.226950175162953,,0.0016364087158190453,0.9102193990356783
0.0016426587158190453,3.45150028842226,,0.0016426587158190453,0.973521834280865
0.0016489087158190452,3.543410891754127,,0.0016489087158190452,0.9994123713919728
0.0016551587158190452,3.4991628795744774,,0.0016551587158190452,0.9868960515474036
0.0016614087158190452,3.3204437576343016,,0.0016614087158190452,0.9364538698995499
0.0016676587158190451,3.014134475459034,,0.0016676587158190451,0.8500242912008374
0.001673908715819045,2.5919934995643144,,0.001673908715819045,0.7309287556903915
0.001680158715819045,2.070256252022335,,0.001680158715819045,0.5837440380083326
0.001686408715819045,1.4689600676975676,,0.001686408715819045,0.4141263643130417
0.001692658715819045,0.811225110731363,,0.001692658715819045,0.22859404668194136
0.001698908715819045,0.12231512347980632,,0.001698908715819045,0.03427698803387243
0.001705158715819045,-0.5712828720591174,,0.001705158715819045,-0.16135731604158188
0.0017114087158190449,-1.2429268459438976,,0.0017114087158190449,-0.3507907489517769
0.0017176587158190448,-1.866793390183684,,0.0017176587158190448,-0.5267434901054807
0.0017239087158190448,-2.4189201249360446,,0.0017239087158190448,-0.6824537743355835
0.0017301587158190448,-2.8780767128257816,,0.0017301587158190448,-0.8119377427424559
0.0017364087158190447,-3.22663039544617,,0.0017364087158190447,-0.910219399035668
0.0017426587158190447,-3.4511741231425423,,0.0017426587158190447,-0.9735218342808593
0.0017489087158190446,-3.543091088983897,,0.0017489087158190446,-0.9994123713919719
0.0017551587158190446,-3.4988367372650386,,0.0017551587158190446,-0.9868960515474064
0.0017614087158190446,-3.3201239319767684,,0.0017614087158190446,-0.9364538698995537
0.0017676587158190445,-3.013808355954325,,0.0017676587158190445,-0.8500242912008507
0.0017739087158190445,-2.591673651184465,,0.0017739087158190445,-0.7309287556904086
0.0017801587158190444,-2.0699301551579796,,0.0017801587158190444,-0.5837440380083528
0.0017864087158190444,-1.468640196759146,,0.0017864087158190444,-0.4141263643130644
0.0017926587158190444,-0.8108990363441723,,0.0017926587158190444,-0.2285940466819657
0.0017989087158190443,-0.12199523014536724,,0.0017989087158190443,-0.0342769880338903
0.0018051587158190443,0.5716089241311858,,0.0018051587158190443,0.16135731604156422
0.0018114087158190443,1.2432467615129474,,0.0018114087158190443,0.3507907489517668
0.0018176587158190442,1.8671194201014714,,0.0018176587158190442,0.5267434901054715
0.0018239087158190442,2.4192400625794304,,0.0018239087158190442,0.6824537743355756
0.0018301587158190441,2.8784027207489173,,0.0018301587158190441,0.8119377427424413
0.001836408715819044,3.2269503550047833,,0.001836408715819044,0.9102193990356605
0.001842658715819044,3.4515001092296065,,0.001842658715819044,0.9735218342808551
0.001848908715819044,3.5434110702998116,,0.001848908715819044,0.9994123713919714
0.001855158715819044,3.499162701673403,,0.001855158715819044,0.9868960515474093
0.001861408715819044,3.3204439348931736,,0.001861408715819044,0.9364538698995625
0.001867658715819044,3.0141342988402218,,0.001867658715819044,0.8500242912008563
0.0018739087158190439,2.5919936755456425,,0.0018739087158190439,0.7309287556904159
0.0018801587158190438,2.0702560766765337,,0.0018801587158190438,0.5837440380083616
0.0018864087158190438,1.4689602424105666,,0.0018864087158190438,0.4141263643130807
0.0018926587158190438,0.811224936649407,,0.0018926587158190438,0.2285940466819831
0.0018989087158190437,0.12231529693358244,,0.0018989087158190437,0.03427698803391528
0.0019051587158190437,-0.5712830448863809,,0.0019051587158190437,-0.16135731604153955
0.0019114087158190437,-1.2429266737403157,,0.0019114087158190437,-0.3507907489517434
0.0019176587158190436,-1.8667935617653415,,0.0019176587158190436,-0.5267434901054503
0.0019239087158190436,-2.418919953973639,,0.0019239087158190436,-0.6824537743355573
0.0019301587158190435,-2.878076883170804,,0.0019301587158190435,-0.811937742742435
0.0019364087158190435,-3.226630225716009,,0.0019364087158190435,-0.9102193990356531
0.0019426587158190435,-3.451174292259858,,0.0019426587158190435,-0.9735218342808527
0.0019489087158190434,-3.5430909204771086,,0.0019489087158190434,-0.9994123713919705
0.0019551587158190436,-3.498836905163487,,0.0019551587158190436,-0.986896051547411
0.001961408715819044,-3.3201237646845354,,0.001961408715819044,-0.9364538698995662
0.001967658715819044,-3.0138085226426488,,0.001967658715819044,-0.8500242912008545
0.001973908715819044,-2.5916734850979606,,0.001973908715819044,-0.7309287556904136
0.0019801587158190443,-2.069930320644891,,0.0019801587158190443,-0.5837440380083531
0.0019864087158190445,-1.4686400318696866,,0.0019864087158190445,-0.4141263643130646
0.0019926587158190447,-0.8108992006382924,,0.0019926587158190447,-0.2285940466819521
0.001998908715819045,-0.12199506644431779,,0.001998908715819045,-0.034276988033883446
0.002005158715819045,0.5716087610212358,,0.002005158715819045,0.161357316041585
0.0020114087158190452,1.243246924034173,,0.0020114087158190452,0.3507907489517865
0.0020176587158190454,1.8671192581671638,,0.0020176587158190454,0.5267434901055015
0.0020239087158190456,2.419240223929311,,0.0020239087158190456,0.6824537743356014
0.0020301587158190458,2.8784025599817578,,0.0020301587158190458,0.8119377427424743
0.002036408715819046,3.226950515191723,,0.002036408715819046,0.910219399035681
0.002042658715819046,3.451499949621111,,0.002042658715819046,0.9735218342808714
0.0020489087158190463,3.543411229332146,,0.0020489087158190463,0.9994123713919736
0.0020551587158190465,3.4991625432151845,,0.0020551587158190465,0.9868960515473979
0.0020614087158190466,3.3204440927791823,,0.0020614087158190466,0.9364538698995352
0.002067658715819047,3.014134141523966,,0.002067658715819047,0.8500242912008116
0.002073908715819047,2.591993832293565,,0.002073908715819047,0.730928755690353
0.002080158715819047,2.0702559204940023,,0.002080158715819047,0.5837440380082811
0.0020864087158190474,1.4689603980285906,,0.0020864087158190474,0.41412636431297745
0.0020926587158190475,0.8112247815924224,,0.0020926587158190475,0.22859404668186575
0.0020989087158190477,0.12231545142990569,,0.0020989087158190477,0.0342769880337877
0.002105158715819048,-0.5712831988258559,,0.002105158715819048,-0.16135731604167253
0.002111408715819048,-1.2429265203575413,,0.002111408715819048,-0.35079074895187623
0.0021176587158190483,-1.8667937145952833,,0.0021176587158190483,-0.5267434901055769
0.0021239087158190484,-2.418919801696303,,0.0021239087158190484,-0.6824537743356714
0.0021301587158190486,-2.8780770348991225,,0.0021301587158190486,-0.8119377427425303
0.002136408715819049,-3.226630074536056,,0.002136408715819049,-0.9102193990357237
0.002142658715819049,-3.4511744428944007,,0.002142658715819049,-0.9735218342808917
0.002148908715819049,-3.543090770386554,,0.002148908715819049,-0.999412371391977
0.0021551587158190493,-3.4988370547121033,,0.0021551587158190493,-0.9868960515473836
